ymd,hm,ta,weekday,weekend,max_power,spring,summer,autoum,winter,CDD,HDD,multiple_season
2019-03-25,67.32601410934745,4.692927689594357,1,0,72375.0,1,0,0,0,0.0,11.159866923200255,1687.431048612012
2019-03-26,84.72442680776014,6.225132275132276,1,0,70390.0,1,0,0,0,0.0,7.100123456790122,352.41683367549194
2019-03-27,61.61940035273369,11.96799823633157,1,0,68679.0,1,0,0,0,0.0,5.645652557319224,-467.1422442077901
2019-03-28,70.22654320987654,8.666666666666666,1,0,68576.0,1,0,0,0,0.0,7.421992945326279,189.3224836907748
2019-03-29,55.20017636684303,6.404603174603174,1,0,67957.0,1,0,0,0,0.0,7.9100925925925925,-1121.4385513364537
2019-03-30,65.87574955908289,4.220493827160493,0,1,59993.0,1,0,0,0,0.0,11.17239417989418,-10924.150243946196
2019-03-31,36.20943562610229,5.248985890652557,0,1,59005.0,1,0,0,0,0.0,12.498558201058202,-13183.138569816238
2019-04-01,38.25,6.745,1,0,68918.0,1,0,0,0,0.0,12.5175,-2772.690260620046
2019-04-02,32.75,7.775,1,0,69375.0,1,0,0,0,0.0,11.524999999999999,-804.8692247874569
2019-04-03,67.55,4.16,1,0,68911.0,1,0,0,0,0.0,10.79,-1601.9260356448654
2019-04-04,73.05,4.65,1,0,68612.0,1,0,0,0,0.0,10.0625,-2203.9091890346153
2019-04-05,81.4,9.685,1,0,69788.0,1,0,0,0,0.0,6.817499999999999,-2763.9778764237244
2019-04-06,44.55,7.550000000000001,0,1,59799.0,1,0,0,0,0.0,9.195,-12315.926650404275
2019-04-07,26.0,14.565,0,1,57246.0,1,0,0,0,0.0,5.41,-14960.86649466527
2019-04-08,35.8,11.565,1,0,66789.0,1,0,0,0,0.0,6.705000000000002,-4272.604396198424
2019-04-09,29.95,13.395,1,0,70499.0,1,0,0,0,0.0,8.2675,-1020.0757470596036
2019-04-10,82.6,6.36,1,0,73010.0,1,0,0,0,0.0,10.557500000000001,69.92212022643844
2019-04-11,79.95,7.855,1,0,68823.0,1,0,0,0,0.0,8.79,-2795.638681758785
2019-04-12,84.0,7.24,1,0,65841.0,1,0,0,0,0.0,7.442499999999999,-3687.7680187709075
2019-04-13,71.5,7.59,0,1,58741.0,1,0,0,0,0.0,6.747499999999999,-10549.687972835996
2019-04-14,36.25,9.84,0,1,57347.0,1,0,0,0,0.0,7.607500000000002,-12093.170634421478
2019-04-15,39.05,13.225,1,0,65652.0,1,0,0,0,0.0,7.4725,-3764.9551566848663
2019-04-16,22.95,16.735,1,0,65846.0,1,0,0,0,0.0,4.475000000000001,-4647.461208883535
2019-04-17,39.4,12.18,1,0,64858.0,1,0,0,0,0.0,3.3000000000000007,-5439.715827562828
2019-04-18,87.1,12.38,1,0,65665.0,1,0,0,0,0.0,4.865000000000002,-3505.3057063523543
2019-04-19,68.55,12.555,1,0,67286.0,1,0,0,0,0.0,3.504999999999999,-4184.2539742557055
2019-04-20,64.4,12.515,0,1,57536.0,1,0,0,0,0.0,3.3825000000000003,-12265.144673407536
2019-04-21,78.95,14.515,0,1,56357.0,1,0,0,0,0.0,3.039999999999999,-13029.380663108917
2019-04-22,36.0,26.005,1,0,65036.0,1,0,0,0,0.05999999999999872,0.0,-4017.6967598918486
2019-04-23,55.6,21.91,1,0,67676.0,1,0,0,0,0.6400000000000006,0.0,-1590.8215866323972
2019-04-24,61.2,21.625,1,0,66843.0,1,0,0,0,0.4924999999999997,0.0,-1662.391058762356
2019-04-25,92.75,12.785,1,0,68406.0,1,0,0,0,0.0,5.27,-1327.0498874568357
2019-04-26,83.55,9.585,1,0,68703.0,1,0,0,0,0.0,9.275,-1205.634470798088
2019-04-27,72.5,7.58,0,1,58248.0,1,0,0,0,0.0,7.1325,-11362.231929833335
2019-04-28,58.7,12.525,0,1,56304.0,1,0,0,0,0.0,4.7075,-13063.058714303117
2019-04-29,58.2,14.405,1,0,68904.0,1,0,0,0,0.0,5.732499999999998,-2574.272606580607
2019-04-30,68.55,13.785,1,0,65866.0,1,0,0,0,0.0,2.914999999999999,-5297.695045288178
2019-05-01,60.010493827160495,15.42194003527337,1,0,59257.0,1,0,0,0,0.0,3.2666931216931214,-10945.794085764233
2019-05-02,36.68835978835979,17.62348324514991,1,0,64347.0,1,0,0,0,0.0,2.4329938271604945,-7619.457003420804
2019-05-03,29.268077601410937,24.388924162257496,1,0,63488.0,1,0,0,0,0.0,1.7041578483245132,-5418.970985838984
2019-05-04,50.93121693121694,18.288809523809523,0,1,55891.0,1,0,0,0,0.0,0.683589065255731,-14451.694504602467
2019-05-05,44.89065255731922,17.8907848324515,0,1,54877.0,1,0,0,0,0.31617724867724917,0.0,-16930.3202446235
2019-05-06,43.373897707231045,12.951128747795416,1,0,59232.0,1,0,0,0,0.0,3.8266005291005296,-11974.452777989358
2019-05-07,37.74178290844957,16.116700336700337,1,0,64119.0,1,0,0,0,0.0,5.010395622895622,-6707.513921232416
2019-05-08,33.183950617283955,19.60441798941799,1,0,65191.0,1,0,0,0,0.0,4.172169312169313,-4743.617887699805
2019-05-09,37.910493827160494,17.81117283950617,1,0,64637.0,1,0,0,0,0.0,1.890871412538079,-4743.955232395869
2019-05-10,31.48977072310405,23.890167548500884,1,0,65051.0,1,0,0,0,0.0,1.5482627865961192,-4536.378730950253
2019-05-11,42.60220458553792,18.769250440917105,0,1,56737.0,1,0,0,0,0.0,0.09529982363315526,-13724.516469562954
2019-05-12,42.81534391534392,20.12212522045856,0,1,55971.0,1,0,0,0,0.7901278659611997,0.0,-14947.66554005472
2019-05-13,47.077865961199294,21.59982363315697,1,0,66385.0,1,0,0,0,0.11863315696648868,0.0,-3823.900079260925
2019-05-14,38.88333333333333,25.593086419753085,1,0,66716.0,1,0,0,0,1.7020943562610213,0.0,-3430.0920445918
2019-05-15,40.17345679012346,26.286084656084657,1,0,68076.0,1,0,0,0,2.5449559082892392,0.0,-2230.4241455354054
2019-05-16,37.8957671957672,27.690908289241623,1,0,69631.0,1,0,0,0,3.6762962962963,0.0,-27.78326160641791
2019-05-17,45.05705467372135,25.458835978835975,1,0,69583.0,1,0,0,0,3.1809435626102314,0.0,-1925.6809190186223
2019-05-18,71.4852733686067,20.061296296296295,0,1,58102.0,1,0,0,0,1.3282495590828916,0.0,-12648.19387753051
2019-05-19,93.11807760141092,19.74985890652557,0,1,57545.0,1,0,0,0,1.687244268077599,0.0,-12614.5212680474
2019-05-20,67.34938271604938,16.377089947089946,1,0,64838.0,1,0,0,0,0.0,2.313505291005292,-5058.593516820887
2019-05-21,36.88483245149912,22.05119047619048,1,0,65571.0,1,0,0,0,0.0,1.9335978835978835,-4887.743105103022
2019-05-22,33.41710758377425,25.052768959435625,1,0,66689.0,1,0,0,0,0.24133156966490077,0.0,-4428.468710306459
2019-05-23,31.15626102292769,27.532231040564373,1,0,68535.0,1,0,0,0,2.7550220458553767,0.0,-2419.2449954733984
2019-05-24,37.636419753086415,29.908403880070548,1,0,70964.0,1,0,0,0,4.566525573192241,0.0,203.11280224535676
2019-05-25,54.34620811287478,22.91031746031746,0,1,58952.0,1,0,0,0,4.170568783068781,0.0,-11027.933524166721
2019-05-26,47.81084656084656,22.82114638447972,0,1,57613.0,1,0,0,0,4.957601410934743,0.0,-12676.399576493877
2019-05-27,94.3968253968254,18.531137566137566,1,0,69700.0,1,0,0,0,0.1133201058201081,0.0,-1485.229654010061
2019-05-28,40.39435626102293,21.732707231040564,1,0,66168.0,1,0,0,0,0.0,0.7626631393298062,-4610.674698250586
2019-05-29,37.9599647266314,25.1892328042328,1,0,67474.0,1,0,0,0,0.5190744749078071,0.0,-3165.8339351609
2019-05-30,39.71402116402116,23.34180776014109,1,0,68850.0,1,0,0,0,1.1054717813051163,0.0,-2404.6785359741907
2019-05-31,46.52936507936508,21.91878306878307,1,0,64992.0,1,0,0,0,0.349462081128749,0.0,-4383.756899743886
2019-06-01,65.20833333333334,18.391666666666666,0,1,56860.0,0,1,0,0,0.0,0.2979166666666657,-13714.793668595728
2019-06-02,48.25,20.64583333333333,0,1,56758.0,0,1,0,0,1.8333333333333357,0.0,-14529.014775481424
2019-06-03,38.375,27.7125,1,0,69235.0,0,1,0,0,3.6916666666666664,0.0,-1526.9478808366994
2019-06-04,53.25,25.316666666666663,1,0,70611.0,0,1,0,0,3.960416666666667,0.0,126.64171803759336
2019-06-05,60.708333333333336,25.175,1,0,70897.0,0,1,0,0,3.5604166666666686,0.0,474.5970861314396
2019-06-06,71.58333333333334,23.504166666666663,0,1,65996.0,0,1,0,0,2.6979166666666643,0.0,-2011.852639008279
2019-06-07,74.70833333333333,21.2375,1,0,65956.0,0,1,0,0,2.102083333333333,0.0,-2660.231555885801
2019-06-08,65.79166666666667,21.46666666666667,0,1,57222.0,0,1,0,0,3.0,0.0,-11115.511672730467
2019-06-09,77.33333333333333,20.8125,0,1,56627.0,0,1,0,0,3.4375,0.0,-11089.697800809437
2019-06-10,54.333333333333336,22.0125,1,0,67097.0,0,1,0,0,1.0124999999999957,0.0,842.4803856945896
2019-06-11,42.458333333333336,24.354166666666668,1,0,67125.0,0,1,0,0,2.3187500000000014,0.0,1614.5714341391922
2019-06-12,48.75,24.3875,1,0,68360.0,0,1,0,0,2.3104166666666686,0.0,1547.407027790679
2019-06-13,40.54166666666666,27.03333333333333,1,0,69302.0,0,1,0,0,4.037500000000001,0.0,2394.134294336168
2019-06-14,46.625,26.279166666666665,1,0,70094.0,0,1,0,0,4.520833333333336,0.0,1704.2717843223447
2019-06-15,60.29166666666667,21.145833333333336,0,1,58299.0,0,1,0,0,3.8645833333333357,0.0,-10613.456302408735
2019-06-16,65.20833333333333,21.25,0,1,57589.0,0,1,0,0,2.9895833333333286,0.0,-13005.424716918218
2019-06-17,50.75,24.291666666666664,1,0,69144.0,0,1,0,0,2.864583333333332,0.0,-831.8448877198225
2019-06-18,74.08333333333333,22.583333333333336,1,0,70283.0,0,1,0,0,3.0333333333333314,0.0,715.2831389693538
2019-06-19,61.79166666666666,24.58333333333333,1,0,71045.0,0,1,0,0,3.90625,0.0,867.5564436092327
2019-06-20,53.75,26.10833333333333,1,0,72419.0,0,1,0,0,4.747916666666665,0.0,1388.1271749568186
2019-06-21,62.583333333333336,25.40833333333333,1,0,71392.0,0,1,0,0,4.279166666666669,0.0,906.6977292198117
2019-06-22,57.70833333333333,24.775,0,1,59611.0,0,1,0,0,5.108333333333334,0.0,-9598.714588928342
2019-06-23,48.41666666666666,24.433333333333334,0,1,58504.0,0,1,0,0,6.185416666666669,0.0,-8551.084902162162
2019-06-24,50.708333333333336,27.1875,1,0,72358.0,0,1,0,0,5.849999999999998,0.0,4843.074161502496
2019-06-25,36.458333333333336,29.991666666666667,1,0,74192.0,0,1,0,0,6.424999999999997,0.0,3782.6970930910347
2019-06-26,60.375,25.75,1,0,72691.0,0,1,0,0,5.320833333333333,0.0,2986.7452606540264
2019-06-27,65.0,27.529166666666665,1,0,75206.0,0,1,0,0,6.71458333333333,0.0,4471.564534448069
2019-06-28,61.54166666666666,27.129166666666663,1,0,73877.0,0,1,0,0,6.341666666666665,0.0,4296.150999678903
2019-06-29,86.5,22.154166666666665,0,1,61863.0,0,1,0,0,4.787500000000001,0.0,-7831.147016321552
2019-06-30,89.25,22.816666666666663,0,1,60661.0,0,1,0,0,5.03125,0.0,-9344.28697556333
2019-07-01,64.33668430335098,25.68901234567901,1,0,73799.0,0,1,0,0,5.236084656084657,0.0,1807.7051463719922
2019-07-02,54.17504409171076,27.543800705467373,1,0,73871.0,0,1,0,0,5.303373015873021,0.0,2954.922819560918
2019-07-03,60.527160493827154,26.210194003527334,1,0,74051.0,0,1,0,0,4.933985890652558,0.0,4315.282265934488
2019-07-04,45.04462081128748,29.199470899470903,1,0,75978.0,0,1,0,0,6.193187830687833,0.0,6231.442551031241
2019-07-05,41.44365079365079,31.426834215167545,1,0,77081.0,0,1,0,0,7.5356834215167545,0.0,6071.998693900435
2019-07-06,49.09933862433863,28.611067019400352,0,1,64664.0,0,1,0,0,8.401305114638447,0.0,-5945.362833609891
2019-07-07,59.81031746031746,24.274858906525576,0,1,61231.0,0,1,0,0,6.937239858906523,0.0,-7498.963879297453
2019-07-08,49.12103174603175,27.390035273368607,1,0,74511.0,0,1,0,0,5.950004409171079,0.0,5773.500201248526
2019-07-09,52.20017636684303,26.519329805996477,1,0,74847.0,0,1,0,0,5.071287477954144,0.0,6918.114997507959
2019-07-10,73.65820105820106,22.898403880070543,1,0,73582.0,0,1,0,0,3.5996957671957652,0.0,5169.7845539747805
2019-07-11,76.46164021164022,23.88462962962963,1,0,73762.0,0,1,0,0,3.8514021164021166,0.0,5138.838812176396
2019-07-12,65.09426807760141,26.183227513227514,1,0,73720.0,0,1,0,0,5.188205467372136,0.0,5892.459667385168
2019-07-13,81.49488536155202,23.565308641975307,0,1,62192.0,0,1,0,0,5.546437389770723,0.0,-5738.81750164842
2019-07-14,78.56181657848325,24.533192239858906,0,1,62384.0,0,1,0,0,6.656300705467373,0.0,-7848.779146133549
2019-07-15,77.03421516754851,25.347724867724867,1,0,75227.0,0,1,0,0,5.764201940035271,0.0,5339.058865059074
2019-07-16,63.78457591790925,27.888096841430173,1,0,77005.0,0,1,0,0,6.487401795735128,0.0,6733.653926815203
2019-07-17,63.2910934744268,28.006604938271604,1,0,77875.0,0,1,0,0,6.865026455026452,0.0,6931.931494328001
2019-07-18,66.37874779541445,27.80708994708995,1,0,78538.0,0,1,0,0,6.8613443963444,0.0,7174.939119471085
2019-07-19,67.63068783068783,29.24110229276896,1,0,81037.0,0,1,0,0,8.001150793650794,0.0,9400.027460183946
2019-07-20,77.13650793650794,27.25758377425044,0,1,68096.0,0,1,0,0,8.073650793650792,0.0,-2244.8254480808355
2019-07-21,87.78730158730158,25.02885361552028,0,1,64826.0,0,1,0,0,6.946613756613758,0.0,-4380.326500182037
2019-07-22,69.03694885361551,29.91299823633157,1,0,81923.0,0,1,0,0,8.865828924162258,0.0,11444.766752043717
2019-07-23,63.31014109347442,30.992530864197533,1,0,84164.0,0,1,0,0,9.79119047619048,0.0,13728.928035996152
2019-07-24,80.455291005291,27.70178130511464,1,0,82716.0,0,1,0,0,8.40098324514991,0.0,11724.500292440502
2019-07-25,89.97627865961199,27.2486860670194,1,0,82349.0,0,1,0,0,8.280630511463844,0.0,10089.2393535581
2019-07-26,87.0926807760141,27.009700176366845,1,0,80943.0,0,1,0,0,8.057905643738977,0.0,9152.573052636839
2019-07-27,77.43483245149912,28.94928571428572,0,1,71548.0,0,1,0,0,9.227292368125703,0.0,-716.25404949928
2019-07-28,88.69329805996473,26.06705467372134,0,1,67137.0,0,1,0,0,8.58777136443803,0.0,-3904.1692160085186
2019-07-29,66.63492063492063,30.4789417989418,1,0,80114.0,0,1,0,0,9.588324514991179,0.0,10027.31335101512
2019-07-30,71.88245149911818,30.41478755812089,1,0,81567.0,0,1,0,0,9.987078723745391,0.0,10506.561304537981
2019-07-31,75.80458553791887,29.615820105820102,1,0,78182.0,0,1,0,0,9.709052028218693,0.0,8860.736063994773
2019-08-01,68.4263668430335,30.72210758377425,1,0,77967.0,0,1,0,0,9.828443562610232,0.0,8165.618140432723
2019-08-02,61.21622574955908,32.10688712522046,1,0,77913.0,0,1,0,0,10.517738095238094,0.0,8310.50122992961
2019-08-03,66.99567901234568,31.431243386243384,0,1,70485.0,0,1,0,0,10.993117283950617,0.0,-2266.878733240166
2019-08-04,77.63721340388007,28.171543209876543,0,1,70852.0,0,1,0,0,10.75303791887125,0.0,-5327.5977331195045
2019-08-05,59.37760141093474,33.40882716049383,1,0,82885.0,0,1,0,0,11.22036155202822,0.0,8332.214912210333
2019-08-06,57.61922398589065,32.16443562610229,1,0,82491.0,0,1,0,0,11.06376422959756,0.0,8549.019356086534
2019-08-07,64.95899470899471,31.033342151675487,1,0,81077.0,0,1,0,0,9.943664021164025,0.0,7949.489156967924
2019-08-08,67.62821869488536,30.90231922398589,1,0,84356.0,0,1,0,0,10.197958553791885,0.0,10263.02304839257
2019-08-09,58.701499118165785,32.527160493827154,1,0,85400.0,0,1,0,0,10.716706349206348,0.0,10726.74413217846
2019-08-10,56.93350970017637,31.22521164021164,0,1,75211.0,0,1,0,0,11.577627865961205,0.0,1364.80750144578
2019-08-11,61.60335097001764,29.889338624338627,0,1,73304.0,0,1,0,0,11.474029982363316,0.0,1586.0734868074578
2019-08-12,80.00485008818343,29.213747795414463,1,0,86941.0,0,1,0,0,9.60344356261023,0.0,13469.904758022432
2019-08-13,60.09127785794452,32.703732563732565,1,0,90314.0,0,1,0,0,10.586989738656406,0.0,16680.218747656218
2019-08-14,63.57010582010582,32.10875661375661,1,0,90052.0,0,1,0,0,11.122125220458553,0.0,16087.60660430029
2019-08-15,87.04100529100529,26.88312169312169,0,1,75693.0,0,1,0,0,8.178425925925929,0.0,6449.684081208854
2019-08-16,68.47028218694885,28.904444444444444,1,0,81147.0,0,1,0,0,8.541763668430335,0.0,10276.463815860705
2019-08-17,61.62204585537919,28.989118165784834,0,1,68337.0,0,1,0,0,8.187314814814819,0.0,-1705.4172875796576
2019-08-18,66.85088183421516,26.00483245149912,0,1,66051.0,0,1,0,0,7.602482363315701,0.0,-4607.25588764966
2019-08-19,53.76349206349207,29.744576719576724,1,0,81590.0,0,1,0,0,7.194475308641977,0.0,11800.75438579119
2019-08-20,55.29929453262786,30.44169312169312,1,0,83162.0,0,1,0,0,8.486062610229276,0.0,13203.778098900071
2019-08-21,67.9041446208113,29.226675485008816,1,0,83782.0,0,1,0,0,8.579078483245151,0.0,14260.98961128197
2019-08-22,59.64539041205708,29.41004970338304,1,0,82264.0,0,1,0,0,8.743741782908451,0.0,11579.58449969774
2019-08-23,51.28035914702581,28.58973063973064,1,0,79012.0,0,1,0,0,7.464309764309764,0.0,9058.314879659254
2019-08-24,62.92562129228796,26.27521083854417,0,1,64735.0,0,1,0,0,5.158321308321309,0.0,-3312.4575668346642
2019-08-25,70.71305114638447,24.817028218694887,0,1,63326.0,0,1,0,0,5.776281465448129,0.0,-3613.1741286575552
2019-08-26,52.72645502645503,29.349850088183423,1,0,79478.0,0,1,0,0,6.766776895943565,0.0,12035.81284079446
2019-08-27,77.25758377425045,25.081437389770723,1,0,77998.0,0,1,0,0,5.32129188712522,0.0,11555.978692934437
2019-08-28,70.18342151675485,26.83758377425044,1,0,79037.0,0,1,0,0,6.786472663139328,0.0,10693.220058135172
2019-08-29,86.61913580246913,23.07273368606702,1,0,76683.0,0,1,0,0,4.743064373897706,0.0,8020.617563113907
2019-08-30,55.48994708994709,26.0736507936508,1,0,73735.0,0,1,0,0,5.0305643738977075,0.0,5774.727000463541
2019-08-31,71.51287477954145,23.91068783068783,0,1,63393.0,0,1,0,0,4.795017636684303,0.0,-3344.0288856128227
2019-09-01,66.83333333333333,24.629166666666663,0,1,61847.0,0,0,1,0,5.022916666666667,0.0,-4875.966490778015
2019-09-02,57.91666666666667,26.35833333333333,1,0,76231.0,0,0,1,0,6.047916666666666,0.0,9406.82343986324
2019-09-03,66.25,26.60833333333333,1,0,77067.0,0,0,1,0,6.335416666666667,0.0,9150.724946626076
2019-09-04,88.33333333333333,24.8875,1,0,77939.0,0,0,1,0,5.34375,0.0,7445.052153700003
2019-09-05,92.5,23.945833333333333,1,0,79390.0,0,0,1,0,5.877083333333331,0.0,5234.0401133414425
2019-09-06,75.5,27.762500000000003,1,0,79916.0,0,0,1,0,7.008333333333333,0.0,4854.300677196608
2019-09-07,62.20833333333333,28.941666666666663,0,1,68972.0,0,0,1,0,7.908333333333331,0.0,-5239.975476672974
2019-09-08,87.16666666666667,24.504166666666663,0,1,65686.0,0,0,1,0,6.604166666666664,0.0,-7942.320078653138
2019-09-09,69.875,26.4875,1,0,78980.0,0,0,1,0,6.660416666666666,0.0,4876.578211021157
2019-09-10,87.91666666666666,25.84583333333333,1,0,78650.0,0,0,1,0,6.822916666666664,0.0,4421.876858934156
2019-09-11,76.875,24.479166666666668,1,0,73271.0,0,0,1,0,6.274999999999999,0.0,1266.6153109517536
2019-09-12,66.91666666666667,23.495833333333334,0,1,55025.0,0,0,1,0,2.8812500000000014,0.0,-10295.665881781148
2019-09-13,66.08333333333333,24.216666666666665,0,1,50583.0,0,0,1,0,4.862499999999997,0.0,-14653.702942277201
2019-09-14,87.5,23.241666666666667,0,1,55077.0,0,0,1,0,4.393750000000001,0.0,-13224.051391139928
2019-09-15,72.625,24.820833333333333,0,1,58401.0,0,0,1,0,6.133333333333333,0.0,-11421.572054948234
2019-09-16,40.16666666666666,28.85,1,0,71926.0,0,0,1,0,6.645833333333332,0.0,1803.9353911227704
2019-09-17,34.666666666666664,27.641666666666666,1,0,72654.0,0,0,1,0,5.170833333333334,0.0,3681.894295322204
2019-09-18,31.958333333333336,23.73333333333333,1,0,71310.0,0,0,1,0,2.2124999999999986,0.0,3685.13674183142
2019-09-19,44.333333333333336,24.691666666666663,1,0,71203.0,0,0,1,0,1.0874999999999986,0.0,1125.2404902854146
2019-09-20,51.708333333333336,22.3125,1,0,68997.0,0,0,1,0,1.4041666666666686,0.0,-1375.5967069836706
2019-09-21,65.29166666666667,20.4625,0,1,60423.0,0,0,1,0,1.7437499999999986,0.0,-13791.204857747402
2019-09-22,66.29166666666667,18.8875,0,1,57175.0,0,0,1,0,0.4312499999999986,0.0,-17304.60995591021
2019-09-23,45.833333333333336,23.004166666666663,1,0,67955.0,0,0,1,0,1.7395833333333321,0.0,-3853.0554562417246
2019-09-24,43.66666666666666,24.4875,1,0,68030.0,0,0,1,0,1.7104166666666671,0.0,-1470.7427288980462
2019-09-25,58.41666666666666,24.0625,1,0,69484.0,0,0,1,0,2.049999999999997,0.0,-46.91523781582873
2019-09-26,50.583333333333336,25.841666666666665,1,0,70942.0,0,0,1,0,4.377083333333331,0.0,-1087.0886252913442
2019-09-27,53.5,26.1125,1,0,70695.0,0,0,1,0,5.072916666666664,0.0,-841.8619945893615
2019-09-28,71.66666666666667,23.65833333333333,0,1,61652.0,0,0,1,0,5.59375,0.0,-8331.754970173579
2019-09-29,67.91666666666667,22.320833333333333,0,1,59910.0,0,0,1,0,4.441666666666666,0.0,-10096.7531733552
2019-09-30,51.833333333333336,27.083333333333336,1,0,72703.0,0,0,1,0,4.15625,0.0,659.5159361436477
2019-10-01,75.8458633958634,24.61360910694244,1,0,73550.0,0,0,1,0,3.8779593554593603,0.0,-2385.430045998437
2019-10-02,91.19404761904762,21.63291005291005,1,0,72674.0,0,0,1,0,3.344157848324514,0.0,-4194.230638173174
2019-10-03,71.11838624338624,23.879541446208112,0,1,65389.0,0,0,1,0,4.787504409171078,0.0,-6274.773620794931
2019-10-04,65.39991181657848,25.85773368606702,1,0,69517.0,0,0,1,0,4.3391887125220485,0.0,-503.68453635122296
2019-10-05,80.32901234567902,19.37256613756614,0,1,58463.0,0,0,1,0,0.10791005291005007,0.0,-9113.670852075658
2019-10-06,68.61243386243387,18.315776014109343,0,1,56929.0,0,0,1,0,0.0,0.04333774250440925,-10224.861710564403
2019-10-07,95.20687830687832,15.66701058201058,1,0,67701.0,0,0,1,0,0.0,2.263690476190476,160.32964639758393
2019-10-08,46.12777777777777,16.27977954144621,1,0,66068.0,0,0,1,0,0.0,2.4048148148148147,-948.3862441787742
2019-10-09,62.870282186948856,14.3347442680776,0,1,62364.0,0,0,1,0,0.0,4.371671075837746,-3769.2781962304043
2019-10-10,63.773456790123454,17.79037918871252,1,0,66814.0,0,0,1,0,0.0,3.007940917107586,-1758.0004316472246
2019-10-11,57.33602693602693,21.07593394260061,1,0,65826.0,0,0,1,0,0.5790696649029989,0.0,-2617.804017525308
2019-10-12,50.95088183421517,19.44455908289241,0,1,56963.0,0,0,1,0,0.8615123456790137,0.0,-12745.497940417888
2019-10-13,67.87671957671958,16.980238095238096,0,1,56189.0,0,0,1,0,0.0,1.1859171075837764,-12973.899869268591
2019-10-14,58.71975308641975,15.344708994708991,1,0,66445.0,0,0,1,0,0.0,3.120467372134039,-2545.5541375437347
2019-10-15,65.9595238095238,15.777125220458553,1,0,66840.0,0,0,1,0,0.0,4.275687830687833,-956.496471993054
2019-10-16,64.40176366843033,15.694902998236334,1,0,65339.0,0,0,1,0,0.0,3.813236331569666,-2249.317950703534
2019-10-17,60.76323552990219,16.77561487894821,1,0,65896.0,0,0,1,0,0.0,2.9285008818342178,-2071.7090041417696
2019-10-18,61.977865961199285,19.85941798941799,1,0,66319.0,0,0,1,0,0.0,1.780268157768159,-2720.7686322361214
2019-10-19,72.10035273368607,17.885308641975307,0,1,57570.0,0,0,1,0,0.0,1.0097839506172868,-11148.04094652933
2019-10-20,75.66481481481482,15.894938271604936,0,1,56578.0,0,0,1,0,0.0,1.4385449735449747,-12561.694460382745
2019-10-21,65.24753086419753,18.54162257495591,1,0,66898.0,0,0,1,0,0.0,1.6164109347442661,-766.7487588485674
2019-10-22,64.95731922398589,18.56504409171076,1,0,67468.0,0,0,1,0,0.0,1.1443386243386229,475.9782115584658
2019-10-23,58.639858906525575,19.19772486772487,1,0,67006.0,0,0,1,0,0.0,1.5552777777777784,-780.8264022538447
2019-10-24,55.26128747795414,19.65436507936508,1,0,66741.0,0,0,1,0,0.3150793650793666,0.0,-2081.1752524468307
2019-10-25,58.94620811287478,19.17847442680776,1,0,65970.0,0,0,1,0,0.0,0.9363536155202823,-2557.9511253723276
2019-10-26,62.16463844797178,11.940864197530864,0,1,57066.0,0,0,1,0,0.0,6.018174603174602,-11982.952818527003
2019-10-27,64.72178130511463,11.545114638447972,0,1,56033.0,0,0,1,0,0.0,6.735198412698413,-12449.467625433646
2019-10-28,62.15405643738978,14.498871252204586,1,0,66673.0,0,0,1,0,0.0,6.353461199294532,-2262.451076212819
2019-10-29,54.41058201058201,14.162134038800708,1,0,67119.0,0,0,1,0,0.0,4.487945326278661,-2597.1848241419257
2019-10-30,60.57072310405644,13.463747795414465,1,0,66526.0,0,0,1,0,0.0,6.22889770723104,-2081.120698885783
2019-10-31,72.57310405643739,16.46311287477954,1,0,66888.0,0,0,1,0,0.0,4.810824514991182,-1149.2256137161899
2019-11-01,29.291666666666664,19.23333333333333,1,0,65117.0,0,0,1,0,0.0,2.158333333333333,-2168.615423457624
2019-11-02,64.83333333333333,15.595833333333331,0,1,56973.0,0,0,1,0,0.0,4.681250000000002,-10958.862119066484
2019-11-03,60.66666666666666,16.6875,0,1,56036.0,0,0,1,0,0.0,2.908333333333335,-12238.989799522264
2019-11-04,45.5,18.433333333333334,1,0,65979.0,0,0,1,0,0.0,3.8895833333333343,-887.8610963827186
2019-11-05,62.58333333333333,13.929166666666667,1,0,66471.0,0,0,1,0,0.0,4.816666666666668,-324.156518843045
2019-11-06,51.333333333333336,14.754166666666666,1,0,65837.0,0,0,1,0,0.0,6.768749999999997,-1471.614104099669
2019-11-07,33.625,9.845833333333331,1,0,66635.0,0,0,1,0,0.0,8.66875,-260.7125173730701
2019-11-08,25.041666666666668,12.025,1,0,66895.0,0,0,1,0,0.0,11.279166666666667,-1628.4280206165095
2019-11-09,54.83333333333333,5.633333333333334,0,1,58848.0,0,0,1,0,0.0,8.010416666666668,-9558.797641235282
2019-11-10,55.208333333333336,13.166666666666668,0,1,57626.0,0,0,1,0,0.0,7.329166666666666,-11392.466806971937
2019-11-11,64.125,13.025,1,0,67084.0,0,0,1,0,0.0,5.904166666666667,-1820.0141626966251
2019-11-12,56.25,13.116666666666667,1,0,68342.0,0,0,1,0,0.0,7.629166666666666,-1462.9674203949012
2019-11-13,88.54166666666667,11.279166666666669,1,0,71244.0,0,0,1,0,0.0,9.320833333333333,101.9763397158872
2019-11-14,31.416666666666664,4.3125,1,0,72026.0,0,0,1,0,0.0,15.925,1513.7620523022515
2019-11-15,86.625,5.7125,1,0,70876.0,0,0,1,0,0.0,11.904166666666665,934.4443406945929
